asin,site,marketplace_domain,url,observer_postcode,observer_location,location_status,brand,product_line,category,title,current_price,currency,list_price,discount,coupon_or_promo,deal_badge,availability,rating,review_count,sold_by,ships_from,scrape_status,fetched_at
B0G486F4JS,FR,amazon.fr,https://www.amazon.fr/dp/B0G486F4JS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Oppo Reno 14 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G488P4LX,FR,amazon.fr,https://www.amazon.fr/dp/B0G488P4LX,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Realme C71 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7D4C5XZ,FR,amazon.fr,https://www.amazon.fr/dp/B0G7D4C5XZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S26Ultra · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DVL8HG,FR,amazon.fr,https://www.amazon.fr/dp/B0G7DVL8HG,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S26 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DXNF5S,FR,amazon.fr,https://www.amazon.fr/dp/B0G7DXNF5S,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S26 Plus/S26+ 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GX51H4WZ,FR,amazon.fr,https://www.amazon.fr/dp/B0GX51H4WZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片超声波,Honor Magic 8 Lite · 精孔透明壳+2白片超声波 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GX534ZTK,FR,amazon.fr,https://www.amazon.fr/dp/B0GX534ZTK,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 10a · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GX5G2YBG,FR,amazon.fr,https://www.amazon.fr/dp/B0GX5G2YBG,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片超声波,Honor 400 Pro 国外版 · 精孔透明壳+2白片超声波 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GX5H6B6Q,FR,amazon.fr,https://www.amazon.fr/dp/B0GX5H6B6Q,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Honor 400 Smart · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXN84VP,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXN84VP,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi Redmi Note 15 Pro 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXPQ3Z3,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXPQ3Z3,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,OPPO Reno 15 国际版 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXT13TS,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXT13TS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,OPPO Reno 15 Pro 5G 国际版 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXT3JBZ,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXT3JBZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片超声波,Xiaomi 17 Ultra · 精孔透明壳+2白片超声波 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXVZV57,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXVZV57,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片超声波,Xiaomi 17 · 精孔透明壳+2白片超声波 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXX21LM,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXX21LM,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,OPPO Reno 15 FS 5G / 15 F 5G 国外版 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0CLJCRGT2,DE,amazon.de,https://www.amazon.de/dp/B0CLJCRGT2,10115,Deliver to Berlin 10115‌,location_ok,Tentoki,清水壳-单壳,精孔透明壳,"Tentoki Case for Huawei P30 Pro, Anti-Yellowing, German Material, Ultra Thin, TPU Bumper Protective Case, Transparent",6.91,EUR,8.07,-14%,,USD 6.91 with 14 percent savings -14% USD6.91,In stock,4.4,1366,Together Sell,Amazon Amazon Dispatches from Amazon,ok_browser,2026-06-09T07:00:25.376Z
B0DCBQWF2V,DE,amazon.de,https://www.amazon.de/dp/B0DCBQWF2V,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 6 Lite 5G /Honor X9b · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRK34F,DE,amazon.de,https://www.amazon.de/dp/B0DCBRK34F,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 90 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBVG4PP,DE,amazon.de,https://www.amazon.de/dp/B0DCBVG4PP,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 5 Lite 5G / X9a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP5FN7L,DE,amazon.de,https://www.amazon.de/dp/B0DQP5FN7L,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC2C9XG,DE,amazon.de,https://www.amazon.de/dp/B0DRC2C9XG,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S24 Utrl 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC4GQ31,DE,amazon.de,https://www.amazon.de/dp/B0DRC4GQ31,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRWWBVS1,DE,amazon.de,https://www.amazon.de/dp/B0DRWWBVS1,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A16 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRWX9HYQ,DE,amazon.de,https://www.amazon.de/dp/B0DRWX9HYQ,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 12 PRO 5G / Poco X5 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRWYL5Z6,DE,amazon.de,https://www.amazon.de/dp/B0DRWYL5Z6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 8 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX13GRB,DE,amazon.de,https://www.amazon.de/dp/B0DRX13GRB,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 Smart · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX4HC12,DE,amazon.de,https://www.amazon.de/dp/B0DRX4HC12,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S24+ / S24Plus · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX54JWR,DE,amazon.de,https://www.amazon.de/dp/B0DRX54JWR,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 7a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX5QDSC,DE,amazon.de,https://www.amazon.de/dp/B0DRX5QDSC,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Google Pixel 7 · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX64YX6,DE,amazon.de,https://www.amazon.de/dp/B0DRX64YX6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 9 Pro XL · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX64ZS1,DE,amazon.de,https://www.amazon.de/dp/B0DRX64ZS1,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 12 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6J7J3,DE,amazon.de,https://www.amazon.de/dp/B0DRX6J7J3,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 Lite 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6K3FX,DE,amazon.de,https://www.amazon.de/dp/B0DRX6K3FX,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A25 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6K56G,DE,amazon.de,https://www.amazon.de/dp/B0DRX6K56G,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 13T / Xiaomi 13T Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6NGVK,DE,amazon.de,https://www.amazon.de/dp/B0DRX6NGVK,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 11 4G / Redmi Note 11S 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6NQFW,DE,amazon.de,https://www.amazon.de/dp/B0DRX6NQFW,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S24 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6YS4J,DE,amazon.de,https://www.amazon.de/dp/B0DRX6YS4J,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi A3 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6ZHY9,DE,amazon.de,https://www.amazon.de/dp/B0DRX6ZHY9,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy  A15 5G / A15 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6ZP1V,DE,amazon.de,https://www.amazon.de/dp/B0DRX6ZP1V,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 70 Lite 5G / Honor X8 5G / Honor X6 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7122C,DE,amazon.de,https://www.amazon.de/dp/B0DRX7122C,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 13 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX78Z9Q,DE,amazon.de,https://www.amazon.de/dp/B0DRX78Z9Q,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi 14c 4G/5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX79GY6,DE,amazon.de,https://www.amazon.de/dp/B0DRX79GY6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 8a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7J29N,DE,amazon.de,https://www.amazon.de/dp/B0DRX7J29N,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A05S 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7JH4L,DE,amazon.de,https://www.amazon.de/dp/B0DRX7JH4L,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 13 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7K2DX,DE,amazon.de,https://www.amazon.de/dp/B0DRX7K2DX,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung A54 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7MTDV,DE,amazon.de,https://www.amazon.de/dp/B0DRX7MTDV,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 14t 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7T88P,DE,amazon.de,https://www.amazon.de/dp/B0DRX7T88P,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung A23 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7TGLQ,DE,amazon.de,https://www.amazon.de/dp/B0DRX7TGLQ,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S23 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7VFNH,DE,amazon.de,https://www.amazon.de/dp/B0DRX7VFNH,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A55 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7VXYS,DE,amazon.de,https://www.amazon.de/dp/B0DRX7VXYS,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A14 4G / 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX83R63,DE,amazon.de,https://www.amazon.de/dp/B0DRX83R63,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S23 FE 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX84QYR,DE,amazon.de,https://www.amazon.de/dp/B0DRX84QYR,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi A1 4G / Redmi A2 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX86ZPZ,DE,amazon.de,https://www.amazon.de/dp/B0DRX86ZPZ,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 14t Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX88PLN,DE,amazon.de,https://www.amazon.de/dp/B0DRX88PLN,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Google Pixel 9 / 9 Pro · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX88RMM,DE,amazon.de,https://www.amazon.de/dp/B0DRX88RMM,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 8 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX8GRCJ,DE,amazon.de,https://www.amazon.de/dp/B0DRX8GRCJ,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A35 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX8WCG2,DE,amazon.de,https://www.amazon.de/dp/B0DRX8WCG2,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A12-5G / M12 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX92QZL,DE,amazon.de,https://www.amazon.de/dp/B0DRX92QZL,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 12 FS 5G / OPPO Reno 12 F 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9BQNW,DE,amazon.de,https://www.amazon.de/dp/B0DRX9BQNW,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A13 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9DBKT,DE,amazon.de,https://www.amazon.de/dp/B0DRX9DBKT,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S24 FE · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9F9Z3,DE,amazon.de,https://www.amazon.de/dp/B0DRX9F9Z3,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S21 FE 5G /4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9F9ZC,DE,amazon.de,https://www.amazon.de/dp/B0DRX9F9ZC,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 13 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9QKZ3,DE,amazon.de,https://www.amazon.de/dp/B0DRX9QKZ3,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A34 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9S8M7,DE,amazon.de,https://www.amazon.de/dp/B0DRX9S8M7,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi 13C / Poco C65 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS61BNZ3,DE,amazon.de,https://www.amazon.de/dp/B0DS61BNZ3,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS63XHYX,DE,amazon.de,https://www.amazon.de/dp/B0DS63XHYX,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS65V985,DE,amazon.de,https://www.amazon.de/dp/B0DS65V985,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 Pro 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS6666D2,DE,amazon.de,https://www.amazon.de/dp/B0DS6666D2,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 Pro Plus 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS67PQMT,DE,amazon.de,https://www.amazon.de/dp/B0DS67PQMT,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DT9JYYBY,DE,amazon.de,https://www.amazon.de/dp/B0DT9JYYBY,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DXDTJ3FG,DE,amazon.de,https://www.amazon.de/dp/B0DXDTJ3FG,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 16e iPhone SE 4 2025 iPhone 16 SE · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2BHVK4,DE,amazon.de,https://www.amazon.de/dp/B0DZ2BHVK4,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25Ultra · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CCCHH,DE,amazon.de,https://www.amazon.de/dp/B0DZ2CCCHH,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25 Plus/S25+ 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CLTS5,DE,amazon.de,https://www.amazon.de/dp/B0DZ2CLTS5,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 9A · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2D1HV6,DE,amazon.de,https://www.amazon.de/dp/B0DZ2D1HV6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DC5ZV,DE,amazon.de,https://www.amazon.de/dp/B0DZ2DC5ZV,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A36 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DH5TB,DE,amazon.de,https://www.amazon.de/dp/B0DZ2DH5TB,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A56 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DS7GM,DE,amazon.de,https://www.amazon.de/dp/B0DZ2DS7GM,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 7 Lite · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DSLR9,DE,amazon.de,https://www.amazon.de/dp/B0DZ2DSLR9,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A06 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2F1KM8,DE,amazon.de,https://www.amazon.de/dp/B0DZ2F1KM8,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A26 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2GFPFL,DE,amazon.de,https://www.amazon.de/dp/B0DZ2GFPFL,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25 Edge · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F5WWFYDT,DE,amazon.de,https://www.amazon.de/dp/B0F5WWFYDT,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 10 Pro XL · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F5WYD41C,DE,amazon.de,https://www.amazon.de/dp/B0F5WYD41C,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 10 / 10 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F5WZ8PJQ,DE,amazon.de,https://www.amazon.de/dp/B0F5WZ8PJQ,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Nothing Phone 3A · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9NZPH16,DE,amazon.de,https://www.amazon.de/dp/B0F9NZPH16,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A17 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P16D61,DE,amazon.de,https://www.amazon.de/dp/B0F9P16D61,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 Pro Max · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P16KP1,DE,amazon.de,https://www.amazon.de/dp/B0F9P16KP1,10115,,location_not_captured,,清水壳-单壳,半孔透明壳,iPhone 17 Pro · 半孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P1S5GN,DE,amazon.de,https://www.amazon.de/dp/B0F9P1S5GN,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone Air · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P2B3TP,DE,amazon.de,https://www.amazon.de/dp/B0F9P2B3TP,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A07 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P3VNS6,DE,amazon.de,https://www.amazon.de/dp/B0F9P3VNS6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9F56KG,DE,amazon.de,https://www.amazon.de/dp/B0FD9F56KG,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 Lite · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9G7NBH,DE,amazon.de,https://www.amazon.de/dp/B0FD9G7NBH,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S21 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9G9QYZ,DE,amazon.de,https://www.amazon.de/dp/B0FD9G9QYZ,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 7 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GF6LR,DE,amazon.de,https://www.amazon.de/dp/B0FD9GF6LR,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 5G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GFJJ6,DE,amazon.de,https://www.amazon.de/dp/B0FD9GFJJ6,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S20 FE 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
